7.139808306305357064e+02,0.000000000000000000e+00,3.309009815883645729e+02
0.000000000000000000e+00,7.122525733380610973e+02,2.800070052319587148e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
